block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,text.started,text_2.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,cross.started,cross.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,faces.stopped,trial_loop.response.keys,end_block.started,text_3.started,text_3.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,0.008136100004776381,0.011703300013323314,0.011703300013323314,0.011703300013323314,1.1916180000116583,space,1.1740420999994967,None,,,,,,,,,,,,,,,184743,001,2025-05-04_17h18.25.371,project,2024.2.4,167.34021099678282,2025-05-04 17h18.32.055743 +0700,
1,1,faces/unknown/unknown_48.jpg,unknown,0,0,0,None,0,0,0,0,1.1993517000082647,,,,,,,,,,1.1956534000055399,2.181491100011044,3.163375600008294,3.122024299998884,3.148785500001395,3.163375600008294,3.163375600008294,5.128342500000144,None,,,,,,184743,001,2025-05-04_17h18.25.371,project,2024.2.4,167.34021099678282,2025-05-04 17h18.32.055743 +0700,
1,2,faces/unknown/unknown_174.jpg,unknown,1,1,0,None,0,1,1,1,5.133118100013235,,,,,,,,,,5.12844070000574,6.114537700006622,7.011721700007911,6.977016200005892,7.007694900006754,7.011721700007911,7.011721700007911,8.983082700011437,None,,,,,,184743,001,2025-05-04_17h18.25.371,project,2024.2.4,167.34021099678282,2025-05-04 17h18.32.055743 +0700,
1,3,faces/unknown/unknown_66.jpg,unknown,2,2,0,None,0,2,2,2,8.987669400012237,,,,,,,,,,8.983193000007304,9.968968000001041,10.847885100010899,10.81313430001319,10.842474800010677,10.847885100010899,10.847885100010899,12.818864600005327,None,,,,,,184743,001,2025-05-04_17h18.25.371,project,2024.2.4,167.34021099678282,2025-05-04 17h18.32.055743 +0700,
1,4,faces/unknown/unknown_267.jpg,unknown,3,3,0,None,0,3,3,3,12.823781500002951,,,,,,,,,,12.818966800012277,13.805642600011197,14.465972700010752,14.43778010000824,14.461836200003745,14.465972700010752,14.465972700010752,16.438026500007254,None,,,,,,184743,001,2025-05-04_17h18.25.371,project,2024.2.4,167.34021099678282,2025-05-04 17h18.32.055743 +0700,
1,5,faces/unknown/unknown_210.jpg,unknown,4,4,0,None,0,4,4,4,16.441807600000175,,,,,,,,,,16.43813680000312,17.42978600000788,18.308491900010267,18.27322850000928,18.301293100012117,18.308491900010267,18.308491900010267,20.279208100007963,None,,,,,,184743,001,2025-05-04_17h18.25.371,project,2024.2.4,167.34021099678282,2025-05-04 17h18.32.055743 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.27927300000738,20.284121900011087,21.277750300010666,21.27347590000136,,184743,001,2025-05-04_17h18.25.371,project,2024.2.4,167.34021099678282,2025-05-04 17h18.32.055743 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,set(),,,,,,,,
