50.8735 	EXP 	fixation: autoDraw = False
50.8735 	EXP 	fixation: autoDraw = False
50.8735 	EXP 	faces_image: image = 'faces/unknown/unknown_290.jpg'
50.8735 	EXP 	faces_image: autoDraw = True
52.8438 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'block': 1, 'trial': 11, 'image': 'faces/unknown/unknown_32.jpg', 'type': 'unknown', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
52.8521 	EXP 	faces_image: autoDraw = False
53.8355 	EXP 	fixation: autoDraw = True
54.7820 	INFO 	Keyboard events cleared
54.7817 	EXP 	fixation: autoDraw = False
54.7817 	EXP 	fixation: autoDraw = False
54.7817 	EXP 	faces_image: image = 'faces/unknown/unknown_32.jpg'
54.7817 	EXP 	faces_image: autoDraw = True
56.7528 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'block': 1, 'trial': 12, 'image': 'faces/unknown/unknown_159.jpg', 'type': 'unknown', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
56.7605 	EXP 	faces_image: autoDraw = False
57.7440 	EXP 	fixation: autoDraw = True
58.6233 	INFO 	Keyboard events cleared
58.6230 	EXP 	fixation: autoDraw = False
58.6230 	EXP 	fixation: autoDraw = False
58.6230 	EXP 	faces_image: image = 'faces/unknown/unknown_159.jpg'
58.6230 	EXP 	faces_image: autoDraw = True
60.5940 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'block': 1, 'trial': 13, 'image': 'faces/unknown/unknown_246.jpg', 'type': 'unknown', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
60.6020 	EXP 	faces_image: autoDraw = False
61.5774 	EXP 	fixation: autoDraw = True
62.5909 	INFO 	Keyboard events cleared
62.5906 	EXP 	fixation: autoDraw = False
62.5906 	EXP 	fixation: autoDraw = False
62.5906 	EXP 	faces_image: image = 'faces/unknown/unknown_246.jpg'
62.5906 	EXP 	faces_image: autoDraw = True
64.5693 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'block': 1, 'trial': 14, 'image': 'faces/unknown/unknown_186.jpg', 'type': 'unknown', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
64.5773 	EXP 	faces_image: autoDraw = False
65.5524 	EXP 	fixation: autoDraw = True
66.5012 	INFO 	Keyboard events cleared
66.5010 	EXP 	fixation: autoDraw = False
66.5010 	EXP 	fixation: autoDraw = False
66.5010 	EXP 	faces_image: image = 'faces/unknown/unknown_186.jpg'
66.5010 	EXP 	faces_image: autoDraw = True
68.4697 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'block': 1, 'trial': 15, 'image': 'faces/unknown/unknown_175.jpg', 'type': 'unknown', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
68.4774 	EXP 	faces_image: autoDraw = False
69.4523 	EXP 	fixation: autoDraw = True
70.3303 	INFO 	Keyboard events cleared
70.3300 	EXP 	fixation: autoDraw = False
70.3300 	EXP 	fixation: autoDraw = False
70.3300 	EXP 	faces_image: image = 'faces/unknown/unknown_175.jpg'
70.3300 	EXP 	faces_image: autoDraw = True
72.3030 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'block': 1, 'trial': 16, 'image': 'faces/unknown/unknown_12.jpg', 'type': 'unknown', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
72.3107 	EXP 	faces_image: autoDraw = False
73.2858 	EXP 	fixation: autoDraw = True
74.1017 	INFO 	Keyboard events cleared
74.1013 	EXP 	fixation: autoDraw = False
74.1013 	EXP 	fixation: autoDraw = False
74.1013 	EXP 	faces_image: image = 'faces/unknown/unknown_12.jpg'
74.1013 	EXP 	faces_image: autoDraw = True
76.0695 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'block': 1, 'trial': 17, 'image': 'faces/unknown/unknown_111.jpg', 'type': 'unknown', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
76.0774 	EXP 	faces_image: autoDraw = False
77.0524 	EXP 	fixation: autoDraw = True
77.7548 	INFO 	Keyboard events cleared
77.7546 	EXP 	fixation: autoDraw = False
77.7546 	EXP 	fixation: autoDraw = False
77.7546 	EXP 	faces_image: image = 'faces/unknown/unknown_111.jpg'
77.7546 	EXP 	faces_image: autoDraw = True
79.7200 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'block': 1, 'trial': 18, 'image': 'faces/unknown/unknown_267.jpg', 'type': 'unknown', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
79.7274 	EXP 	faces_image: autoDraw = False
80.7107 	EXP 	fixation: autoDraw = True
81.6740 	INFO 	Keyboard events cleared
81.6738 	EXP 	fixation: autoDraw = False
81.6738 	EXP 	fixation: autoDraw = False
81.6738 	EXP 	faces_image: image = 'faces/unknown/unknown_267.jpg'
81.6738 	EXP 	faces_image: autoDraw = True
83.6533 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'block': 1, 'trial': 19, 'image': 'faces/unknown/unknown_148.jpg', 'type': 'unknown', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
83.6606 	EXP 	faces_image: autoDraw = False
84.6444 	EXP 	fixation: autoDraw = True
85.4336 	INFO 	Keyboard events cleared
85.4332 	EXP 	fixation: autoDraw = False
85.4332 	EXP 	fixation: autoDraw = False
85.4332 	EXP 	faces_image: image = 'faces/unknown/unknown_148.jpg'
85.4332 	EXP 	faces_image: autoDraw = True
87.4112 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'block': 1, 'trial': 20, 'image': 'faces/unknown/unknown_181.jpg', 'type': 'unknown', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
87.4191 	EXP 	faces_image: autoDraw = False
88.4025 	EXP 	fixation: autoDraw = True
89.3882 	INFO 	Keyboard events cleared
89.3879 	EXP 	fixation: autoDraw = False
89.3879 	EXP 	fixation: autoDraw = False
89.3879 	EXP 	faces_image: image = 'faces/unknown/unknown_181.jpg'
89.3879 	EXP 	faces_image: autoDraw = True
91.3611 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'block': 1, 'trial': 21, 'image': 'faces/known/known_35.jpg', 'type': 'known', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
91.3692 	EXP 	faces_image: autoDraw = False
92.3525 	EXP 	fixation: autoDraw = True
93.0809 	WARNING 	Requested image 'faces/known/known_35.jpg' not found but similar filename 'faces/known/known_35.png' exists. This will be used instead but changing the filename is advised.
93.1243 	INFO 	Keyboard events cleared
93.1241 	EXP 	fixation: autoDraw = False
93.1241 	EXP 	fixation: autoDraw = False
93.1241 	EXP 	faces_image: image = 'faces/known/known_35.jpg'
93.1241 	EXP 	faces_image: autoDraw = True
93.9455 	DATA 	Keypress: space
95.0857 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'block': 1, 'trial': 22, 'image': 'faces/unknown/unknown_150.jpg', 'type': 'unknown', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
95.0939 	EXP 	faces_image: autoDraw = False
96.0777 	EXP 	fixation: autoDraw = True
96.7530 	INFO 	Keyboard events cleared
96.7527 	EXP 	fixation: autoDraw = False
96.7527 	EXP 	fixation: autoDraw = False
96.7527 	EXP 	faces_image: image = 'faces/unknown/unknown_150.jpg'
96.7527 	EXP 	faces_image: autoDraw = True
98.7278 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'block': 1, 'trial': 23, 'image': 'faces/known/known_5.jpg', 'type': 'known', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
98.7358 	EXP 	faces_image: autoDraw = False
99.7112 	EXP 	fixation: autoDraw = True
100.6724 	WARNING 	Requested image 'faces/known/known_5.jpg' not found but similar filename 'faces/known/known_5.png' exists. This will be used instead but changing the filename is advised.
100.7200 	INFO 	Keyboard events cleared
100.7197 	EXP 	fixation: autoDraw = False
100.7197 	EXP 	fixation: autoDraw = False
100.7197 	EXP 	faces_image: image = 'faces/known/known_5.jpg'
100.7197 	EXP 	faces_image: autoDraw = True
102.6782 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'block': 1, 'trial': 24, 'image': 'faces/unknown/unknown_296.jpg', 'type': 'unknown', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
102.6859 	EXP 	faces_image: autoDraw = False
103.6610 	EXP 	fixation: autoDraw = True
104.3490 	INFO 	Keyboard events cleared
104.3487 	EXP 	fixation: autoDraw = False
104.3487 	EXP 	fixation: autoDraw = False
104.3487 	EXP 	faces_image: image = 'faces/unknown/unknown_296.jpg'
104.3487 	EXP 	faces_image: autoDraw = True
106.3283 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'block': 1, 'trial': 25, 'image': 'faces/unknown/unknown_231.jpg', 'type': 'unknown', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
106.3361 	EXP 	faces_image: autoDraw = False
107.3114 	EXP 	fixation: autoDraw = True
108.0809 	INFO 	Keyboard events cleared
108.0806 	EXP 	fixation: autoDraw = False
108.0806 	EXP 	fixation: autoDraw = False
108.0806 	EXP 	faces_image: image = 'faces/unknown/unknown_231.jpg'
108.0806 	EXP 	faces_image: autoDraw = True
110.0532 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'block': 1, 'trial': 26, 'image': 'faces/known/known_11.jpg', 'type': 'known', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
110.0611 	EXP 	faces_image: autoDraw = False
111.0358 	EXP 	fixation: autoDraw = True
111.9454 	WARNING 	Requested image 'faces/known/known_11.jpg' not found but similar filename 'faces/known/known_11.png' exists. This will be used instead but changing the filename is advised.
111.9864 	INFO 	Keyboard events cleared
111.9862 	EXP 	fixation: autoDraw = False
111.9862 	EXP 	fixation: autoDraw = False
111.9862 	EXP 	faces_image: image = 'faces/known/known_11.jpg'
111.9862 	EXP 	faces_image: autoDraw = True
113.1381 	DATA 	Keypress: space
113.9529 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'block': 1, 'trial': 27, 'image': 'faces/unknown/unknown_33.jpg', 'type': 'unknown', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
113.9607 	EXP 	faces_image: autoDraw = False
114.9359 	EXP 	fixation: autoDraw = True
115.7187 	INFO 	Keyboard events cleared
115.7184 	EXP 	fixation: autoDraw = False
115.7184 	EXP 	fixation: autoDraw = False
115.7184 	EXP 	faces_image: image = 'faces/unknown/unknown_33.jpg'
115.7184 	EXP 	faces_image: autoDraw = True
117.6861 	EXP 	New trial (rep=0, index=27): <Trial 27 (27 in rep 0) data={'block': 1, 'trial': 28, 'image': 'faces/unknown/unknown_64.jpg', 'type': 'unknown', 'thisN': 27, 'thisTrialN': 27, 'thisRepN': 0}>
117.6940 	EXP 	faces_image: autoDraw = False
118.6777 	EXP 	fixation: autoDraw = True
119.4556 	INFO 	Keyboard events cleared
119.4553 	EXP 	fixation: autoDraw = False
119.4553 	EXP 	fixation: autoDraw = False
119.4553 	EXP 	faces_image: image = 'faces/unknown/unknown_64.jpg'
119.4553 	EXP 	faces_image: autoDraw = True
121.4283 	EXP 	New trial (rep=0, index=28): <Trial 28 (28 in rep 0) data={'block': 1, 'trial': 29, 'image': 'faces/unknown/unknown_16.jpg', 'type': 'unknown', 'thisN': 28, 'thisTrialN': 28, 'thisRepN': 0}>
121.4358 	EXP 	faces_image: autoDraw = False
122.4195 	EXP 	fixation: autoDraw = True
123.0519 	INFO 	Keyboard events cleared
123.0516 	EXP 	fixation: autoDraw = False
123.0516 	EXP 	fixation: autoDraw = False
123.0516 	EXP 	faces_image: image = 'faces/unknown/unknown_16.jpg'
123.0516 	EXP 	faces_image: autoDraw = True
125.0281 	EXP 	New trial (rep=0, index=29): <Trial 29 (29 in rep 0) data={'block': 1, 'trial': 30, 'image': 'faces/unknown/unknown_65.jpg', 'type': 'unknown', 'thisN': 29, 'thisTrialN': 29, 'thisRepN': 0}>
125.0361 	EXP 	faces_image: autoDraw = False
126.0113 	EXP 	fixation: autoDraw = True
126.7110 	INFO 	Keyboard events cleared
126.7108 	EXP 	fixation: autoDraw = False
126.7108 	EXP 	fixation: autoDraw = False
126.7108 	EXP 	faces_image: image = 'faces/unknown/unknown_65.jpg'
126.7108 	EXP 	faces_image: autoDraw = True
128.6782 	EXP 	New trial (rep=0, index=30): <Trial 30 (30 in rep 0) data={'block': 1, 'trial': 31, 'image': 'faces/unknown/unknown_229.jpg', 'type': 'unknown', 'thisN': 30, 'thisTrialN': 30, 'thisRepN': 0}>
128.6861 	EXP 	faces_image: autoDraw = False
129.6695 	EXP 	fixation: autoDraw = True
130.5284 	INFO 	Keyboard events cleared
130.5280 	EXP 	fixation: autoDraw = False
130.5280 	EXP 	fixation: autoDraw = False
130.5280 	EXP 	faces_image: image = 'faces/unknown/unknown_229.jpg'
130.5280 	EXP 	faces_image: autoDraw = True
132.5029 	EXP 	New trial (rep=0, index=31): <Trial 31 (31 in rep 0) data={'block': 1, 'trial': 32, 'image': 'faces/unknown/unknown_56.jpg', 'type': 'unknown', 'thisN': 31, 'thisTrialN': 31, 'thisRepN': 0}>
132.5111 	EXP 	faces_image: autoDraw = False
133.4862 	EXP 	fixation: autoDraw = True
134.3371 	INFO 	Keyboard events cleared
134.3369 	EXP 	fixation: autoDraw = False
134.3369 	EXP 	fixation: autoDraw = False
134.3369 	EXP 	faces_image: image = 'faces/unknown/unknown_56.jpg'
134.3369 	EXP 	faces_image: autoDraw = True
136.3112 	EXP 	New trial (rep=0, index=32): <Trial 32 (32 in rep 0) data={'block': 1, 'trial': 33, 'image': 'faces/unknown/unknown_37.jpg', 'type': 'unknown', 'thisN': 32, 'thisTrialN': 32, 'thisRepN': 0}>
136.3193 	EXP 	faces_image: autoDraw = False
137.2947 	EXP 	fixation: autoDraw = True
137.9396 	INFO 	Keyboard events cleared
137.9394 	EXP 	fixation: autoDraw = False
137.9394 	EXP 	fixation: autoDraw = False
137.9394 	EXP 	faces_image: image = 'faces/unknown/unknown_37.jpg'
137.9394 	EXP 	faces_image: autoDraw = True
139.9118 	EXP 	New trial (rep=0, index=33): <Trial 33 (33 in rep 0) data={'block': 1, 'trial': 34, 'image': 'faces/unknown/unknown_218.jpg', 'type': 'unknown', 'thisN': 33, 'thisTrialN': 33, 'thisRepN': 0}>
139.9196 	EXP 	faces_image: autoDraw = False
140.8947 	EXP 	fixation: autoDraw = True
141.8471 	INFO 	Keyboard events cleared
141.8469 	EXP 	fixation: autoDraw = False
141.8469 	EXP 	fixation: autoDraw = False
141.8469 	EXP 	faces_image: image = 'faces/unknown/unknown_218.jpg'
141.8469 	EXP 	faces_image: autoDraw = True
143.8198 	EXP 	New trial (rep=0, index=34): <Trial 34 (34 in rep 0) data={'block': 1, 'trial': 35, 'image': 'faces/unknown/unknown_271.jpg', 'type': 'unknown', 'thisN': 34, 'thisTrialN': 34, 'thisRepN': 0}>
143.8278 	EXP 	faces_image: autoDraw = False
144.8112 	EXP 	fixation: autoDraw = True
145.7909 	INFO 	Keyboard events cleared
145.7906 	EXP 	fixation: autoDraw = False
145.7906 	EXP 	fixation: autoDraw = False
145.7906 	EXP 	faces_image: image = 'faces/unknown/unknown_271.jpg'
145.7906 	EXP 	faces_image: autoDraw = True
147.7698 	EXP 	New trial (rep=0, index=35): <Trial 35 (35 in rep 0) data={'block': 1, 'trial': 36, 'image': 'faces/known/known_34.jpg', 'type': 'known', 'thisN': 35, 'thisTrialN': 35, 'thisRepN': 0}>
147.7777 	EXP 	faces_image: autoDraw = False
148.7527 	EXP 	fixation: autoDraw = True
149.6468 	WARNING 	Requested image 'faces/known/known_34.jpg' not found but similar filename 'faces/known/known_34.png' exists. This will be used instead but changing the filename is advised.
149.6880 	INFO 	Keyboard events cleared
149.6877 	EXP 	fixation: autoDraw = False
149.6877 	EXP 	fixation: autoDraw = False
149.6877 	EXP 	faces_image: image = 'faces/known/known_34.jpg'
149.6877 	EXP 	faces_image: autoDraw = True
150.6216 	DATA 	Keypress: space
151.6532 	EXP 	New trial (rep=0, index=36): <Trial 36 (36 in rep 0) data={'block': 1, 'trial': 37, 'image': 'faces/known/known_24.jpg', 'type': 'known', 'thisN': 36, 'thisTrialN': 36, 'thisRepN': 0}>
151.6614 	EXP 	faces_image: autoDraw = False
152.6360 	EXP 	fixation: autoDraw = True
