block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,Start_text.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,fixation.started,fixation.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,faces.stopped,trial_loop.response.keys,trial_loop.response.rt,trial_loop.response.duration,end_block.started,Endding.started,Endding.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,15,faces/unknown/unknown_175.jpg,unknown,14,14,0,None,,,0,14,14,14,68.47740070003783,,,,,,,,,68.4697655000491,69.45229750004364,70.3300450000097,70.29488710005535,70.32787370000733,70.3300450000097,70.3300450000097,72.30272720003268,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,16,faces/unknown/unknown_12.jpg,unknown,15,15,0,None,,,0,15,15,15,72.31068690004759,,,,,,,,,72.30309330002638,73.2857811000431,74.10127420001663,74.06166710000252,74.0989618000458,74.10127420001663,74.10127420001663,76.0692481000442,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,17,faces/unknown/unknown_111.jpg,unknown,16,16,0,None,,,0,16,16,16,76.07739109999966,,,,,,,,,76.06958710000617,77.0524141000351,77.75456770003075,77.71958100004122,77.7524134000414,77.75456770003075,77.75456770003075,79.71980230003828,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,18,faces/unknown/unknown_267.jpg,unknown,17,17,0,None,,,0,17,17,17,79.72740610002074,,,,,,,,,79.72008410003036,80.710652400041,81.6737706999993,81.64489410002716,81.67168570001377,81.6737706999993,81.6737706999993,83.6531052000355,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,19,faces/unknown/unknown_148.jpg,unknown,18,18,0,None,,,0,18,18,18,83.66062130004866,,,,,,,,,83.65339880000101,84.64435210003285,85.43324260000372,85.40365079999901,85.4313043000293,85.43324260000372,85.43324260000372,87.4110072000185,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,20,faces/unknown/unknown_181.jpg,unknown,19,19,0,None,,,0,19,19,19,87.4190888000303,,,,,,,,,87.4112587000127,88.40253310004482,89.38791570003377,89.35349370003678,89.3858523000381,89.38791570003377,89.38791570003377,91.36096770002041,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,21,faces/known/known_35.jpg,known,20,20,0,space,0.8147491000127047,0.1281353000085801,0,20,20,20,91.36923940002453,,,,,,,,,91.36123140004929,92.35252390004462,93.12406810000539,93.07865900004981,93.12167240004055,93.12406810000539,93.12406810000539,95.08564460003981,space,0.8147491000127047,0.1281353000085801,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,22,faces/unknown/unknown_150.jpg,unknown,21,21,0,None,,,0,21,21,21,95.09393980004825,,,,,,,,,95.08576940000057,96.07771070004674,96.75269960000878,96.7200307000312,96.75070080003934,96.75269960000878,96.75269960000878,98.72767670004396,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,23,faces/known/known_5.jpg,known,22,22,0,None,,,0,22,22,22,98.73584000003757,,,,,,,,,98.72786150005413,99.71118110005045,100.71969400002854,100.67025820002891,100.71722650004085,100.71969400002854,100.71969400002854,102.67805580003187,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,24,faces/unknown/unknown_296.jpg,unknown,23,23,0,None,,,0,23,23,23,102.68594320002012,,,,,,,,,102.6783155000303,103.66099320002832,104.34874210000271,104.31971080001676,104.34627870004624,104.34874210000271,104.34874210000271,106.3281214000308,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,25,faces/unknown/unknown_231.jpg,unknown,24,24,0,None,,,0,24,24,24,106.33614740002668,,,,,,,,,106.32835240004351,107.31138700002339,108.08055350003997,108.04519660002552,108.07822640001541,108.08055350003997,108.08055350003997,110.05302270001266,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,26,faces/known/known_11.jpg,known,25,25,0,space,1.1435977999935858,0.13416980003239587,0,25,25,25,110.061094100005,,,,,,,,,110.05323810002301,111.03582119999919,111.98617150000064,111.9450137000531,111.98355410003569,111.98617150000064,111.98617150000064,113.95275220001349,space,1.1435977999935858,0.13416980003239587,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,27,faces/unknown/unknown_33.jpg,unknown,26,26,0,None,,,0,26,26,26,113.96072240005014,,,,,,,,,113.95297220000066,114.9359166000504,115.71841380000114,115.67896420002216,115.71599450003123,115.71841380000114,115.71841380000114,117.68604020000203,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,28,faces/unknown/unknown_64.jpg,unknown,27,27,0,None,,,0,27,27,27,117.69400550000137,,,,,,,,,117.68617220001761,118.67772230005357,119.45525580004323,119.42770759999985,119.45309650001582,119.45525580004323,119.45525580004323,121.42815839999821,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,29,faces/unknown/unknown_16.jpg,unknown,28,28,0,None,,,0,28,28,28,121.43579380004667,,,,,,,,,121.4284500000067,122.41954100003932,123.0515815000399,123.02046170004178,123.04950740002096,123.0515815000399,123.0515815000399,125.02795930003049,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,30,faces/unknown/unknown_65.jpg,unknown,29,29,0,None,,,0,29,29,29,125.03614730003756,,,,,,,,,125.0282493000268,126.01127250003628,126.71080720005557,126.6707092000288,126.70876200002385,126.71080720005557,126.71080720005557,128.67804710002383,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,31,faces/unknown/unknown_229.jpg,unknown,30,30,0,None,,,0,30,30,30,128.68609960004687,,,,,,,,,128.6782956000534,129.6694663000526,130.52802050003083,130.49494300002698,130.5260835000081,130.52802050003083,130.52802050003083,132.50284380000085,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,32,faces/unknown/unknown_56.jpg,unknown,31,31,0,None,,,0,31,31,31,132.5111369000515,,,,,,,,,132.50300300004892,133.48617670004023,134.3368718000129,134.30358450004132,134.33485620003194,134.3368718000129,134.3368718000129,136.31107460003113,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,33,faces/unknown/unknown_37.jpg,unknown,32,32,0,None,,,0,32,32,32,136.31933470000513,,,,,,,,,136.31132210005308,137.29474140005186,137.939356100047,137.90369540004758,137.9372721000109,137.939356100047,137.939356100047,139.91161629999988,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,34,faces/unknown/unknown_218.jpg,unknown,33,33,0,None,,,0,33,33,33,139.91959750000387,,,,,,,,,139.91187830001581,140.89467970002443,141.8469212000491,141.81250170001294,141.84497130004456,141.8469212000491,141.8469212000491,143.81963189999806,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,35,faces/unknown/unknown_271.jpg,unknown,34,34,0,None,,,0,34,34,34,143.8277664000052,,,,,,,,,143.81995050003752,144.8111518000369,145.79062500002328,145.76186310005141,145.78843700001016,145.79062500002328,145.79062500002328,147.76961850002408,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,36,faces/known/known_34.jpg,known,35,35,0,space,0.9274238999933004,0.1191543000168167,0,35,35,35,147.77767530002166,,,,,,,,,147.7698412000318,148.75265450001461,149.6876697000116,149.64503780001542,149.68546790000983,149.6876697000116,149.6876697000116,151.6530604000436,space,0.9274238999933004,0.1191543000168167,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,37,faces/known/known_24.jpg,known,36,36,0,space,1.1109405999886803,0.11003440001513809,0,36,36,36,151.66141410003183,,,,,,,,,151.65331860003062,152.63604820001638,153.46393970004283,153.42026310000801,153.46190520003438,153.46393970004283,153.46393970004283,155.42801100004,space,1.1109405999886803,0.11003440001513809,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,38,faces/unknown/unknown_242.jpg,unknown,37,37,0,None,,,0,37,37,37,155.43624270003056,,,,,,,,,155.4282780000358,156.41136440000264,157.2099163000239,157.17026100005023,157.20776900002966,157.2099163000239,157.2099163000239,159.17812100000447,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,39,faces/unknown/unknown_104.jpg,unknown,38,38,0,None,,,0,38,38,38,159.18615030002547,,,,,,,,,159.17840620002244,160.16140110004926,161.1283865000005,161.09564690000843,161.12612610001815,161.1283865000005,161.1283865000005,163.1031283000484,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,40,faces/unknown/unknown_86.jpg,unknown,39,39,0,None,,,0,39,39,39,163.11101280001458,,,,,,,,,163.10333569999784,164.08648250001715,165.1011431000079,165.06236410001293,165.09897790005198,165.1011431000079,165.1011431000079,167.0703076000209,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,41,faces/unknown/unknown_95.jpg,unknown,40,40,0,None,,,0,40,40,40,167.07804110000143,,,,,,,,,167.07056430005468,168.06125650001923,168.9717572000227,168.9375313000055,168.96957130002556,168.9717572000227,168.9717572000227,170.94471730000805,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,42,faces/unknown/unknown_142.jpg,unknown,41,41,0,None,,,0,41,41,41,170.95356620004168,,,,,,,,,170.9449040000327,171.9361249000067,172.81102640001336,172.77876529999776,172.80881630000658,172.81102640001336,172.81102640001336,174.78644360002363,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,43,faces/unknown/unknown_112.jpg,unknown,42,42,0,None,,,0,42,42,42,174.79462960001547,,,,,,,,,174.7866610000492,175.76969060004922,176.41275480005424,176.37913410004694,176.41053120000288,176.41275480005424,176.41275480005424,178.38659010000993,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,44,faces/known/known_14.jpg,known,43,43,0,space,0.9386416000197642,0.10198829998262227,0,43,43,43,178.3947721000295,,,,,,,,,178.38682440004777,179.37770960002672,180.15968209999846,180.11202680005226,180.15725990000647,180.15968209999846,180.15968209999846,182.1197774000466,space,0.9386416000197642,0.10198829998262227,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,45,faces/unknown/unknown_36.jpg,unknown,44,44,0,None,,,0,44,44,44,182.12769420002587,,,,,,,,,182.119897400029,183.10313390003284,183.98524350003572,183.95279520004988,183.98298970004544,183.98524350003572,183.98524350003572,185.9529964000103,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,46,faces/unknown/unknown_143.jpg,unknown,45,45,0,None,,,0,45,45,45,185.96105979999993,,,,,,,,,185.95315510005457,186.9449588000425,187.58974770002533,187.56122380000306,187.58726210001623,187.58974770002533,187.58974770002533,189.5614281000453,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,47,faces/unknown/unknown_219.jpg,unknown,46,46,0,None,,,0,46,46,46,189.56948000000557,,,,,,,,,189.56169260002207,190.55298980005318,191.4609287000494,191.42890009999974,191.4588122999994,191.4609287000494,191.4609287000494,193.43649829999777,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,48,faces/known/known_20.jpg,known,47,47,0,space,0.890638199984096,0.08382619998883456,0,47,47,47,193.44486190000316,,,,,,,,,193.43670900003053,194.42819640005473,195.15632780001033,195.1198198000202,195.15418320003664,195.15632780001033,195.15632780001033,197.11995580000803,space,0.890638199984096,0.08382619998883456,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,49,faces/unknown/unknown_140.jpg,unknown,48,48,0,None,,,0,48,48,48,197.1280385000282,,,,,,,,,197.12017130001914,198.11146150005516,199.0552743000444,199.0204681000323,199.05313760001445,199.0552743000444,199.0552743000444,201.02839540003333,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
1,50,faces/unknown/unknown_62.jpg,unknown,49,49,0,None,,,0,49,49,49,201.03657240001485,,,,,,,,,201.02860499999952,202.01152360002743,202.97894700005418,202.94613070000196,202.9768331000232,202.97894700005418,202.97894700005418,204.95361980004236,None,,,,,,,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.95388380001532,204.96136370004388,205.95273110002745,205.9450121000409,,101,001,2025-05-07_17h35.50.641,project,2024.2.4,119.918024056723,2025-05-07 17h40.00.216903 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{4, 36, 6, 7, 37, 44, 48, 21, 26}",,,,,,,,
