block,trial,image,type,thisN,thisTrialN,thisRepN,response.keys,response.rt,response.duration,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,thisRow.t,notes,Welcome.started,Start_text.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial_ex.started,fixation.started,fixation.stopped,trial_ex.stopped,faces.started,faces_image.started,response.started,faces.stopped,trial_loop.response.keys,trial_loop.response.rt,trial_loop.response.duration,end_block.started,Endding.started,Endding.stopped,end_block.stopped,pressed_trials,participant,session,date,expName,psychopyVersion,frameRate,expStart,
3,14,faces/unknown/unknown_106.jpg,unknown,13,13,0,None,,,0,13,13,13,79.67425209999783,,,,,,,,,79.66696389997378,80.64938889996847,81.64149959996575,81.60829949995968,81.63919019995956,81.64149959996575,81.64149959996575,83.61590219999198,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,15,faces/unknown/unknown_63.jpg,unknown,14,14,0,None,,,0,14,14,14,83.62417339999229,,,,,,,,,83.61599610000849,84.5993684999994,85.28306299995165,85.25023979996331,85.28089880000334,85.28306299995165,85.28306299995165,87.25805720000062,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,16,faces/unknown/unknown_123.jpg,unknown,15,15,0,None,,,0,15,15,15,87.26593309995951,,,,,,,,,87.25830439996207,88.241108599992,89.25266080000438,89.2243433999829,89.25074319995474,89.25266080000438,89.25266080000438,91.22471179999411,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,17,faces/unknown/unknown_137.jpg,unknown,16,16,0,None,,,0,16,16,16,91.23274509998737,,,,,,,,,91.22497369995108,92.2159947999753,93.13916329998756,93.09164389997022,93.13587919995189,93.13916329998756,93.13916329998756,95.10008069995092,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,18,faces/unknown/unknown_172.jpg,unknown,17,17,0,None,,,0,17,17,17,95.10778009996284,,,,,,,,,95.10030339995865,96.08256119996076,96.8021591999568,96.76698479999322,96.80011630000081,96.8021591999568,96.8021591999568,98.77458430000115,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,19,faces/unknown/unknown_15.jpg,unknown,18,18,0,None,,,0,18,18,18,98.78260799997952,,,,,,,,,98.7747520999983,99.75786399998469,100.59636589995353,100.5588094999548,100.594408200006,100.59636589995353,100.59636589995353,102.56651549995877,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,20,faces/known/known_25.jpg,known,19,19,0,space,0.8799845000030473,0.15723299997625872,0,19,19,19,102.57459449995076,,,,,,,,,102.56683510000585,103.55757969996193,104.24506759998621,104.20077100000344,104.2429188999813,104.24506759998621,104.24506759998621,106.20811680000043,space,0.8799845000030473,0.15723299997625872,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,21,faces/known/known_30.jpg,known,20,20,0,space,0.9310961000155658,0.15719140000874177,0,20,20,20,106.21593909995863,,,,,,,,,106.20845809997991,107.19965609995415,107.87728069996228,107.85033109999495,107.87526339996839,107.87728069996228,107.87728069996228,109.8581858999678,space,0.9310961000155658,0.15719140000874177,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,22,faces/known/known_38.jpg,known,21,21,0,space,0.7299799000029452,0.1507073999964632,0,21,21,21,109.86607559997356,,,,,,,,,109.85849409998627,110.8409290999989,111.8617985000019,111.81704160000663,111.85924659995362,111.8617985000019,111.8617985000019,113.82439599995269,space,0.7299799000029452,0.1507073999964632,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,23,faces/unknown/unknown_88.jpg,unknown,22,22,0,None,,,0,22,22,22,113.8328927999828,,,,,,,,,113.82457639998756,114.8078525000019,115.5089139000047,115.47532959998352,115.50694539997494,115.5089139000047,115.5089139000047,117.48289139999542,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,24,faces/known/known_18.jpg,known,23,23,0,None,,,0,23,23,23,117.49101269996027,,,,,,,,,117.4831300000078,118.46627129998524,119.16048659995431,119.1170148999663,119.15855659998488,119.16048659995431,119.16048659995431,121.12486129999161,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,25,faces/unknown/unknown_225.jpg,unknown,24,24,0,None,,,0,24,24,24,121.13286379998317,,,,,,,,,121.1250581999775,122.1159556999919,122.77070090000052,122.73384519998217,122.76864239998395,122.77070090000052,122.77070090000052,124.7413525999873,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,26,faces/unknown/unknown_248.jpg,unknown,25,25,0,None,,,0,25,25,25,124.74944489996415,,,,,,,,,124.74157419998664,125.72456060000695,126.49575729999924,126.46679499995662,126.49347559997113,126.49575729999924,126.49575729999924,128.4751319999923,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,27,faces/unknown/unknown_287.jpg,unknown,26,26,0,None,,,0,26,26,26,128.482973199978,,,,,,,,,128.47538509999868,129.45797469996614,130.24079209996853,130.20895909995306,130.2385326999938,130.24079209996853,130.24079209996853,132.21697939996375,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,28,faces/unknown/unknown_275.jpg,unknown,27,27,0,None,,,0,27,27,27,132.22470479999902,,,,,,,,,132.21734339999966,133.19953659997554,134.15223889995832,134.11727579997387,134.14982809999492,134.15223889995832,134.15223889995832,136.12497379997512,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,29,faces/known/known_3.jpg,known,28,28,0,space,0.7898878999985754,0.1512605000170879,0,28,28,28,136.13296239997726,,,,,,,,,136.12521559995366,137.10820489999605,138.07108470000094,138.0259315999574,138.06884379999246,138.07108470000094,138.07108470000094,140.033666000003,space,0.7898878999985754,0.1512605000170879,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,30,faces/unknown/unknown_44.jpg,unknown,29,29,0,None,,,0,29,29,29,140.04155979998177,,,,,,,,,140.03388030000497,141.02490869996836,141.68975540000247,141.65894890000345,141.68740989995422,141.68975540000247,141.68975540000247,143.66698539996287,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,31,faces/unknown/unknown_272.jpg,unknown,30,30,0,None,,,0,30,30,30,143.67486269999063,,,,,,,,,143.6671557999798,144.64971569995396,145.30193069996312,145.2672282999847,145.29953610000666,145.30193069996312,145.30193069996312,147.27507129998412,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,32,faces/unknown/unknown_90.jpg,unknown,31,31,0,None,,,0,31,31,31,147.28310100000817,,,,,,,,,147.27533649996622,148.25825640000403,148.94564769999124,148.91654919995926,148.94354889995884,148.94564769999124,148.94564769999124,150.91673309996258,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,33,faces/unknown/unknown_192.jpg,unknown,32,32,0,None,,,0,32,32,32,150.92463309998857,,,,,,,,,150.91694179998012,151.90794499998447,152.76503059995594,152.73420750000514,152.76270689995727,152.76503059995594,152.76503059995594,154.74175739998464,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,34,faces/unknown/unknown_3.jpg,unknown,33,33,0,None,,,0,33,33,33,154.74978089996148,,,,,,,,,154.74197499995353,155.73292959999526,156.6018509999849,156.56707489996916,156.59988019999582,156.6018509999849,156.6018509999849,158.5749335999717,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,35,faces/unknown/unknown_103.jpg,unknown,34,34,0,None,,,0,34,34,34,158.5828873999999,,,,,,,,,158.5752018999774,159.55801719997544,160.44898709998233,160.41688659996726,160.4468637999962,160.44898709998233,160.44898709998233,162.42486049997387,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,36,faces/unknown/unknown_6.jpg,unknown,35,35,0,None,,,0,35,35,35,162.43292289995588,,,,,,,,,162.42508389998693,163.40792769996915,164.17423040000722,164.1421144999913,164.17200809996575,164.17423040000722,164.17423040000722,166.14988579996862,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,37,faces/known/known_23.jpg,known,36,36,0,space,0.7766095999977551,0.13977030001115054,0,36,36,36,166.15787589998217,,,,,,,,,166.15009959996678,167.13266780000413,167.7840149999829,167.74265559995547,167.78201339999214,167.7840149999829,167.7840149999829,169.75010159995873,space,0.7766095999977551,0.13977030001115054,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,38,faces/unknown/unknown_43.jpg,unknown,37,37,0,None,,,0,37,37,37,169.75779479998164,,,,,,,,,169.7502761000069,170.74124269996537,171.72873979998985,171.70033399999375,171.72673699998995,171.72873979998985,171.72873979998985,173.708044399973,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,39,faces/unknown/unknown_226.jpg,unknown,38,38,0,None,,,0,38,38,38,173.7163091999828,,,,,,,,,173.70815739996033,174.6910993999918,175.3055902000051,175.2752358999569,175.30370920000132,175.3055902000051,175.3055902000051,177.28337679995457,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,40,faces/unknown/unknown_31.jpg,unknown,39,39,0,None,,,0,39,39,39,177.29117389995372,,,,,,,,,177.28364119998878,178.26646319997963,178.92292320000706,178.89196639996953,178.9209986999631,178.92292320000706,178.92292320000706,180.8998914999538,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,41,faces/unknown/unknown_5.jpg,unknown,40,40,0,None,,,0,40,40,40,180.90778329997556,,,,,,,,,180.9000257999869,181.88300689996686,182.8375529999612,182.80006049998337,182.83529059996363,182.8375529999612,182.8375529999612,184.80832459998783,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,42,faces/unknown/unknown_133.jpg,unknown,41,41,0,None,,,0,41,41,41,184.81664599996293,,,,,,,,,184.80858009995427,185.79151640000055,186.50028209999437,186.46681650000392,186.4982108999975,186.50028209999437,186.50028209999437,188.47491479996825,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,43,faces/unknown/unknown_164.jpg,unknown,42,42,0,None,,,0,42,42,42,188.48307839996414,,,,,,,,,188.47513889998663,189.45829320000485,190.35710849997122,190.32556470000418,190.35496119997697,190.35710849997122,190.35710849997122,192.33345639996696,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,44,faces/unknown/unknown_168.jpg,unknown,43,43,0,None,,,0,43,43,43,192.34148659999482,,,,,,,,,192.33370949997334,193.32492619997356,194.17334939999273,194.14195269998163,194.17140739999013,194.17334939999273,194.17334939999273,196.1505169000011,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,45,faces/unknown/unknown_221.jpg,unknown,44,44,0,None,,,0,44,44,44,196.1582193999784,,,,,,,,,196.15078719996382,197.13328399998136,197.96545419999165,197.93365419999463,197.96347279998008,197.96545419999165,197.96545419999165,199.94155920000048,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,46,faces/unknown/unknown_144.jpg,unknown,45,45,0,None,,,0,45,45,45,199.94986950000748,,,,,,,,,199.94166259997291,200.92472369997995,201.92523549997713,201.8922937999596,201.9228128999821,201.92523549997713,201.92523549997713,203.900189100008,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,47,faces/known/known_1.jpg,known,46,46,0,space,0.8146702999947593,0.15052709996234626,0,46,46,46,203.90864019998116,,,,,,,,,203.90050250000786,204.88342339999508,205.79353719996288,205.75063009996666,205.79117979999864,205.79353719996288,205.79353719996288,207.7586481999606,space,0.8146702999947593,0.15052709996234626,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,48,faces/unknown/unknown_214.jpg,unknown,47,47,0,None,,,0,47,47,47,207.7665457999683,,,,,,,,,207.75883329997305,208.74141889996827,209.5309071999509,209.49983099999372,209.52876689995173,209.5309071999509,209.5309071999509,211.5006269000005,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,49,faces/unknown/unknown_61.jpg,unknown,48,48,0,None,,,0,48,48,48,211.50818409997737,,,,,,,,,211.50081850000424,212.4915522999945,213.49874720000662,213.46731129998807,213.496421799995,213.49874720000662,213.49874720000662,215.47509229998104,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
3,50,faces/unknown/unknown_87.jpg,unknown,49,49,0,None,,,0,49,49,49,215.48301129997708,,,,,,,,,215.47537939995527,216.45821499999147,217.32015429995954,217.283922099974,217.31808519997867,217.32015429995954,217.32015429995954,219.2918156000087,None,,,,,,,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.2919302000082,219.29993459995603,220.29151609999826,220.28393179998966,,101,003,2025-05-07_18h01.20.598,project,2024.2.4,119.53872402189265,2025-05-07 18h01.33.401357 +0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{37, 13, 47, 20, 21, 22, 29}",,,,,,,,
